 E(THz)     0.005     0.010     0.015     0.020     0.025     0.030     0.035     0.040     0.045     0.050
 53.7085   0.05257   0.06803   0.07152   0.07137   0.07163   0.07159   0.07141   0.07124   0.07137   0.07151
 54.0302   0.05853   0.06599   0.06694   0.06780   0.06911   0.06979   0.07013   0.07044   0.07095   0.07142
 54.3518   0.06948   0.06423   0.06240   0.06467   0.06725   0.06906   0.07032   0.07135   0.07242   0.07328
 54.6734   0.15877   0.15018   0.14925   0.15117   0.15438   0.15712   0.15899   0.16046   0.16250   0.16439
 54.9950   0.21750   0.20686   0.20502   0.20494   0.20751   0.21009   0.21190   0.21348   0.21610   0.21896
 55.3166   0.11785   0.11800   0.11801   0.11972   0.12275   0.12498   0.12657   0.12803   0.12985   0.13207
 55.6382   0.02141   0.04447   0.04859   0.05183   0.05510   0.05731   0.05883   0.06037   0.06169   0.06324
 55.9598   0.03053   0.04740   0.04965   0.05134   0.05321   0.05485   0.05582   0.05720   0.05849   0.05989
 56.2814   0.05666   0.06405   0.06754   0.07116   0.07450   0.07726   0.07914   0.08140   0.08387   0.08650
 56.6030   0.04394   0.07809   0.09482   0.10471   0.11259   0.11843   0.12295   0.12711   0.13162   0.13642
 56.9246   0.01900   0.06912   0.09374   0.10430   0.11146   0.11624   0.11993   0.12283   0.12590   0.12914
 57.2462   0.01140   0.05113   0.06736   0.07165   0.07413   0.07559   0.07730   0.07866   0.08045   0.08235
 57.5678   0.06209   0.06969   0.07417   0.07506   0.07614   0.07737   0.07988   0.08264   0.08629   0.09034
 57.8894   0.23467   0.18371   0.17715   0.18037   0.18466   0.18799   0.19162   0.19533   0.19947   0.20426
 58.2111   0.33036   0.26533   0.25273   0.25751   0.26449   0.26914   0.27303   0.27638   0.27949   0.28328
 58.5327   0.15219   0.12640   0.11947   0.12138   0.12512   0.12790   0.13019   0.13214   0.13361   0.13533
 58.8543   0.00782   0.00670   0.00604   0.00609   0.00667   0.00749   0.00825   0.00905   0.00956   0.00998
 59.1759   0.00468   0.01084   0.01585   0.01941   0.02258   0.02571   0.02890   0.03226   0.03594   0.03959
 59.4975   0.02493   0.04762   0.06037   0.07028   0.07895   0.08673   0.09444   0.10216   0.11087   0.11980
 59.8191   0.08140   0.08232   0.08884   0.09768   0.10558   0.11231   0.11920   0.12591   0.13342   0.14114
 60.1407   0.23001   0.16428   0.14682   0.14859   0.15225   0.15522   0.15853   0.16161   0.16494   0.16823
 60.4623   0.20573   0.15859   0.13876   0.13695   0.13819   0.13928   0.14036   0.14124   0.14211   0.14293
 60.7839   0.04094   0.04486   0.04244   0.04273   0.04381   0.04448   0.04488   0.04511   0.04528   0.04553
 61.1055  -0.01016  -0.00464  -0.00231  -0.00138  -0.00077  -0.00058  -0.00057  -0.00066  -0.00075  -0.00073
 61.4271   0.01829   0.02906   0.03038   0.02980   0.02982   0.03033   0.03129   0.03285   0.03480   0.03703
 61.7487   0.04627   0.07532   0.07622   0.07549   0.07704   0.07992   0.08366   0.08879   0.09470   0.10109
 62.0704   0.06348   0.11421   0.10211   0.09120   0.08678   0.08606   0.08720   0.08983   0.09325   0.09709
 62.3920   0.06196   0.11993   0.09945   0.08091   0.07070   0.06559   0.06310   0.06187   0.06132   0.06109
 62.7136   0.02130   0.05562   0.04821   0.04055   0.03656   0.03532   0.03559   0.03656   0.03780   0.03918
 63.0352   0.08692   0.07798   0.06305   0.05193   0.04617   0.04436   0.04465   0.04620   0.04824   0.05066
 63.3568   0.23277   0.13894   0.09964   0.07526   0.06142   0.05385   0.04946   0.04696   0.04546   0.04468
 63.6784   0.16020   0.08166   0.05517   0.03993   0.03111   0.02577   0.02218   0.01957   0.01756   0.01598
 64.0000   0.01134   0.00395   0.00218   0.00134   0.00083   0.00047   0.00017  -0.00009  -0.00033  -0.00055
