# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        2477       2.615274e+00       1.720121e-07       1.417002e+00       2.812221e+00       3.156543e-01       2.163678e+00       1.200445e+00       1.991282e+00
        2478       9.274254e+00       1.863504e-01       4.623219e+00       9.750725e+00       4.048979e-02       3.535166e+00       3.228004e+00       2.009210e+00
        2479       4.681779e+00       1.833489e-07       1.853855e+00       5.541546e+00       5.701085e-01       3.045165e+00       1.184950e+00       1.913018e+00
        2480       9.276326e+00       1.887702e-01       4.623775e+00       9.759529e+00       3.876939e-02       3.536888e+00       3.227954e+00       2.009338e+00
        2481       9.276250e+00       7.531790e-07       3.782823e+00       9.380608e+00       2.808799e-01       5.932257e+00       2.336765e+00       1.857382e+00
        2482       1.047591e+00       2.350863e-08       5.886819e-01       1.792572e+00       1.793615e-14       1.075543e+00       1.133406e+00       2.184900e+00
        2483       2.043430e+00       9.002486e-08       9.214943e-01       2.826934e+00       3.900580e-15       1.696160e+00       7.998589e-01       2.177354e+00
        2484       9.269269e+00       1.906610e-01       4.624745e+00       9.771937e+00       5.369530e-02       3.530924e+00       3.227488e+00       2.009578e+00
        2485       1.262089e+00       1.449340e-03       6.636099e-01       3.642880e+00       5.873238e-01       1.657608e+00       5.639211e-01       7.294144e-01
        2486       3.957752e-01       5.155074e-09       1.914940e-01       4.815604e+00       1.105462e-01       1.549301e+00       2.681208e-01       5.117149e-01
        2487       1.261141e+00       1.542150e-03       6.632252e-01       3.646688e+00       5.878568e-01       1.657786e+00       5.639621e-01       7.296215e-01
        2488       1.261185e+00       1.459142e-03       6.632729e-01       3.632262e+00       5.867613e-01       1.657619e+00       5.639176e-01       7.295534e-01
        2489       3.293744e-01       1.623157e-08       1.696357e-01       4.510815e+00       1.532392e-01       1.607379e+00       2.932564e-01       4.940986e-01
        2490       2.513742e+00       7.104486e-03       1.303819e+00       1.053601e+01       4.273363e-01       2.128558e+00       6.111649e-01       7.210613e-01
        2491       3.323589e-01       1.721611e-08       1.852343e-01       3.092983e+00       7.428957e-06       1.098363e+00       4.250188e-01       8.237324e-01
        2492       2.513723e+00       7.255942e-03       1.303613e+00       1.053304e+01       4.348102e-01       2.128941e+00       6.111188e-01       7.221705e-01
        2493       2.511205e+00       7.102585e-03       1.303149e+00       1.054235e+01       4.200151e-01       2.128323e+00       6.112156e-01       7.215134e-01
        2494       3.351912e-01       1.090584e-08       1.808774e-01       3.023334e+00       1.024395e-05       9.677781e-01       4.269443e-01       7.764998e-01
        2495       2.176295e-01       9.437665e-09       1.238398e-01       8.286028e-01       7.319659e-02       4.046376e-01       7.670983e-02       9.047412e-01
        2496       2.192936e+00       4.445314e-03       1.221878e+00       1.178416e+00       1.102982e-01       5.890122e-01       9.979563e-01       7.293602e-01
        2497       2.189632e+00       4.259012e-03       1.220053e+00       1.179162e+00       1.094992e-01       5.920901e-01       9.982490e-01       7.293248e-01
        2498       2.188356e+00       4.289631e-03       1.219380e+00       1.173136e+00       1.093890e-01       5.900807e-01       9.983824e-01       7.296081e-01
        2499       2.143589e+00       1.836501e-08       1.207707e+00       3.415384e+00       3.108565e-01       1.331893e+00       7.576414e-02       6.201260e-01
        2500       2.063987e+00       2.189655e-02       1.186276e+00       2.297749e+00       2.696215e-01       1.065142e+00       8.039991e-02       6.209776e-01
        2501       2.141265e+00       4.439327e-02       1.170676e+00       1.095619e+00       9.118375e-02       3.895777e-01       1.007085e+00       7.304311e-01
        2502       2.182867e+00       1.660417e-02       1.195863e+00       1.350978e+00       2.038273e-02       4.020991e-01       1.003487e+00       7.311596e-01
        2503       2.442180e+00       3.257419e-09       1.319716e+00       2.596095e+00       8.341321e-01       1.286540e+00       3.020462e-01       7.977779e-01
        2504       1.994611e+00       1.925665e-08       1.085425e+00       2.474612e+00       7.135856e-01       1.269401e+00       2.492116e-01       6.722849e-01
        2505       3.031986e+00       2.759452e-09       1.679042e+00       1.730858e+00       3.879066e-01       1.051819e+00       5.932620e-02       6.904399e-01
        2506       2.182696e+00       1.641371e-02       1.195586e+00       1.355558e+00       2.508753e-02       4.021865e-01       1.003556e+00       7.311328e-01
        2507       2.183387e+00       1.644050e-02       1.196020e+00       1.345467e+00       1.612235e-02       3.994227e-01       1.003484e+00       7.316370e-01
        2508       2.139449e+00       4.412002e-02       1.169820e+00       1.093124e+00       8.816896e-02       3.902186e-01       1.007225e+00       7.300856e-01
        2509       2.266570e+00       4.006942e-02       1.149023e+00       1.344297e+00       5.504073e-02       2.933083e-01       1.016532e+00       7.321788e-01
        2510       2.266432e+00       3.972370e-02       1.148918e+00       1.342126e+00       4.136838e-02       2.969263e-01       1.016537e+00       7.321299e-01
        2511       2.264594e+00       4.041547e-02       1.148094e+00       1.336049e+00       3.945334e-02       2.950634e-01       1.016649e+00       7.319552e-01
        2512       2.137585e+00       4.381335e-02       1.168842e+00       1.086458e+00       8.579789e-02       3.925238e-01       1.007409e+00       7.310625e-01
        2513       1.872248e-01       1.227382e-02       1.026194e-01       1.057468e+00       1.633635e-01       4.472838e-01       4.936327e-02       8.443028e-01
        2514       6.845477e-01       1.278594e-09       3.841826e-01       8.701666e-01       7.308774e-02       5.992219e-01       6.352483e-02       8.408610e-01
        2515       1.633575e+00       5.878608e-08       7.223760e-01       2.646548e-14       1.027918e-14       1.943663e-14       2.149474e+00       2.320372e+00
        2516       1.164951e+01       2.455272e-01       6.602209e+00       4.998026e+00       2.484797e-01       1.648624e+00       3.807392e+00       2.001890e+00
        2517       4.165520e+00       3.093415e-07       2.160921e+00       2.594332e-13       3.575528e-14       1.559270e-13       2.739254e+00       1.922566e+00
        2518       1.156033e+01       2.963365e-07       6.401195e+00       6.689843e-14       1.741575e-14       4.123972e-14       2.890218e+00       1.869136e+00
        2519       1.214023e+01       2.105486e-07       6.603812e+00       2.713545e-13       2.744780e-14       1.954351e-13       2.902163e+00       1.872193e+00
        2520       1.433992e+00       1.433302e-07       8.110816e-01       1.488146e+00       9.111470e-01       1.233896e+00       2.013795e+00       1.913175e+00
        2521       3.153968e+00       9.629425e-08       1.517180e+00       1.514543e-13       3.934402e-14       7.835522e-14       2.265962e+00       2.005418e+00
        2522       1.161509e+01       2.547111e-01       6.588848e+00       4.977258e+00       2.199680e-01       1.637629e+00       3.808520e+00       2.002646e+00
        2523       1.163521e+01       2.594009e-01       6.599277e+00       5.010798e+00       2.330037e-01       1.648200e+00       3.808108e+00       2.001636e+00
        2524       2.308395e+00       6.657980e-08       1.218717e+00       1.832292e+00       2.322616e-01       1.049994e+00       1.942400e+00       2.154744e+00
        2525       1.083250e+00       1.513521e-02       5.224783e-01       7.621356e+00       2.462097e-01       2.040972e+00       7.805776e-01       7.153623e-01
        2526       3.515342e-01       3.805156e-02       1.826603e-01       3.040265e+00       1.931034e-01       8.084745e-01       1.276239e-01       7.734609e-01
        2527       1.080189e+00       1.495767e-02       5.211954e-01       7.622062e+00       2.447262e-01       2.041774e+00       7.803408e-01       7.145841e-01
        2528       1.081273e+00       1.508527e-02       5.216414e-01       7.621139e+00       2.419428e-01       2.041413e+00       7.803433e-01       7.153156e-01
        2529       3.642974e-01       1.631605e-02       1.877584e-01       3.619943e+00       2.445139e-01       8.823830e-01       1.243617e-01       6.876105e-01
        2530       2.737922e+00       5.218483e-03       1.328730e+00       2.652647e+00       5.520476e-01       1.947960e+00       4.715832e-01       7.214384e-01
        2531       2.730815e+00       4.876176e-03       1.327211e+00       2.664177e+00       5.705309e-01       1.953265e+00       4.719146e-01       7.212882e-01
        2532       4.848467e-01       1.175726e-08       2.626569e-01       2.466528e+00       4.855373e-02       5.226843e-01       2.944928e-01       9.870004e-01
        2533       4.566590e-01       1.082098e-08       2.515090e-01       2.140066e+00       6.113500e-02       5.005478e-01       2.863195e-01       9.535557e-01
        2534       2.731838e+00       5.203571e-03       1.327085e+00       2.649767e+00       5.591143e-01       1.946623e+00       4.714949e-01       7.221399e-01
        2535       1.624237e+00       2.314714e-05       9.352372e-01       1.586863e+00       4.031960e-06       8.445056e-01       4.062529e-01       2.107480e+00
        2536       8.160908e+00       1.152519e-03       3.201136e+00       1.294233e+01       1.774604e-02       6.394996e+00       2.132862e+00       2.075740e+00
        2537       9.947523e+00       3.831483e-04       4.114024e+00       1.079517e+01       2.806863e-04       5.148889e+00       1.613128e+00       2.022129e+00
        2538       1.931339e+00       7.813732e-05       7.737072e-01       4.242614e-01       9.609791e-15       2.204359e-01       3.671261e-01       2.174490e+00
        2539       9.883443e+00       1.072278e-03       4.069324e+00       1.093747e+01       3.522090e-04       5.144441e+00       1.610009e+00       2.025019e+00
        2540       9.902024e+00       6.278614e-04       4.084801e+00       1.088200e+01       1.872950e-04       5.157008e+00       1.610812e+00       2.021594e+00
        2541       1.955025e+00       1.493284e-04       9.357611e-01       1.323772e+00       3.364767e-14       5.114351e-01       3.917152e-01       2.151535e+00
        2542       2.040709e+00       5.725835e-05       9.793620e-01       1.717744e+00       5.604308e-06       1.063830e+00       5.707518e-01       2.102604e+00
        2543       8.156025e+00       7.016320e-05       3.200435e+00       1.294564e+01       5.196632e-03       6.392431e+00       2.133467e+00       2.076200e+00
        2544       8.151035e+00       1.300377e-03       3.199295e+00       1.294425e+01       1.599182e-02       6.395586e+00       2.133451e+00       2.076115e+00
        2545       2.077306e+00       1.068396e-02       1.180759e+00       1.584795e+00       2.780528e-01       6.852675e-01       6.835534e-01       7.317484e-01
        2546       4.004491e-01       6.291747e-02       2.295305e-01       4.138343e+00       8.820507e-15       1.447658e+00       3.751622e-01       4.482994e-01
        2547       4.680517e-01       4.176981e-02       2.777175e-01       1.948675e+00       6.359099e-16       1.094488e+00       3.957800e-01       7.821100e-01
        2548       2.082905e+00       1.072918e-02       1.183735e+00       1.608156e+00       2.854853e-01       6.847120e-01       6.831910e-01       7.287323e-01
        2549       2.082610e+00       1.050089e-02       1.183537e+00       1.579388e+00       2.835891e-01       6.884398e-01       6.829772e-01       7.318394e-01
        2550       2.219503e+00       4.463312e-03       1.236163e+00       9.737880e-01       9.491086e-02       3.868083e-01       9.965982e-01       7.339837e-01
        2551       3.439565e+00       3.204029e-05       1.985827e+00       6.770011e-01       7.104870e-10       3.593711e-01       7.990862e-01       8.203369e-01
        2552       1.519831e+00       1.068245e-08       7.953993e-01       1.407235e+00       1.013017e-07       8.449846e-01       6.520454e-02       6.913817e-01
        2553       5.947757e-01       4.116108e-09       3.433939e-01       6.079770e-01       2.283125e-15       3.651067e-01       6.333612e-02       1.035409e+00
        2554       3.268553e+00       4.087045e-04       1.887060e+00       7.124902e-01       8.592948e-09       4.289799e-01       8.465782e-01       7.719372e-01
        2555       3.361582e+00       4.465648e-04       1.940689e+00       7.377363e-01       5.692671e-09       4.414552e-01       8.422348e-01       7.674232e-01
        2556       4.461852e+00       8.867830e-09       2.447104e+00       2.835160e+00       6.824544e-08       1.529849e+00       3.059823e-01       6.222680e-01
        2557       3.390035e+00       4.084471e-09       1.957238e+00       1.094910e+00       7.992497e-15       4.137258e-01       2.570421e-01       7.041440e-01
        2558       2.138350e+00       7.636743e-03       1.182083e+00       8.307051e-01       8.587409e-02       2.713530e-01       1.011389e+00       7.426721e-01
        2559       2.208041e+00       5.371744e-03       1.224975e+00       1.006607e+00       1.000043e-01       3.665772e-01       1.000656e+00       7.349277e-01
        2560       9.734600e-01       3.470845e-08       4.004200e-01       2.665743e+00       8.938438e-15       6.104067e-01       4.339077e-01       1.435704e+00
        2561       5.723632e+00       6.998479e-01       3.157536e+00       3.041061e+01       3.173031e+00       8.693197e+00       3.411696e+00       7.641624e-01
        2562       5.631861e+00       7.006815e-01       3.098282e+00       2.779258e+01       3.181827e+00       8.475204e+00       3.429922e+00       7.640696e-01
        2563       9.824425e-01       3.028247e-08       4.113738e-01       2.356549e+00       1.379592e-15       5.420211e-01       3.884803e-01       1.569381e+00
        2564       5.650299e+00       7.321616e-01       3.152208e+00       3.083035e+01       3.300736e+00       8.727627e+00       3.419873e+00       7.718487e-01
        2565       2.929051e+00       5.379420e-02       1.258711e+00       2.181693e+00       1.594790e-01       1.275534e+00       6.313015e-01       9.196192e-01
        2566       2.927694e+00       5.297018e-02       1.257639e+00       2.180736e+00       1.615700e-01       1.274171e+00       6.313548e-01       9.186012e-01
        2567       8.201720e-01       1.441703e-08       3.996488e-01       1.784945e+00       4.548909e-02       8.203199e-01       2.796123e-01       9.385304e-01
        2568       2.927086e+00       5.080690e-02       1.258391e+00       2.179373e+00       1.626103e-01       1.274501e+00       6.308548e-01       9.154358e-01
        2569       9.577978e-01       1.806403e-08       4.624444e-01       1.481413e+00       4.683364e-02       7.554009e-01       2.106267e-01       9.199386e-01
        2570       1.000838e+01       8.402956e-06       5.497691e+00       5.356667e-01       4.672902e-01       5.014710e-01       4.852901e-01       2.210341e+00
        2571       8.284738e+00       4.604465e-02       4.772246e+00       3.265243e-01       6.781382e-03       1.414779e-01       4.670121e-01       2.186298e+00
        2572       8.289810e+00       2.311155e-04       4.776431e+00       3.298907e-01       7.316152e-04       1.400361e-01       4.683015e-01       2.184319e+00
        2573       1.139412e+01       1.271305e-04       6.576788e+00       6.926541e-07       5.739175e-07       6.218258e-07       1.972957e+00       2.215657e+00
        2574       1.056129e+01       2.872196e-04       5.106592e+00       1.727912e+00       1.724912e+00       1.726240e+00       2.395247e+00       1.906349e+00
        2575       1.139124e+01       1.222845e-04       6.575106e+00       6.365771e-07       5.266591e-07       5.712039e-07       1.973202e+00       2.215657e+00
        2576       7.042748e+00       1.637200e-05       4.050298e+00       2.609318e+00       4.301461e-01       1.860004e+00       8.893311e-01       1.964705e+00
        2577       8.563808e+00       6.928037e-05       4.830804e+00       3.539109e-01       3.510847e-01       3.523729e-01       4.208823e-01       2.173432e+00
        2578       1.110131e+01       8.818636e-02       6.315821e+00       1.585647e+00       2.598777e-01       8.871202e-01       2.012974e+00       1.936230e+00
        2579       8.100051e+00       2.177770e-03       4.675550e+00       1.045742e-02       3.028308e-03       6.607191e-03       4.383842e-01       2.480035e+00
        2580       1.041343e+01       3.293277e-09       6.009781e+00       2.157119e-08       1.142960e-08       1.481013e-08       2.968784e+00       2.423509e+00
        2581       8.105545e+00       3.841572e-04       4.679355e+00       1.964464e-03       7.362634e-04       1.392054e-03       4.380654e-01       2.484005e+00
        2582       7.422428e+00       1.167912e-01       4.029729e+00       4.093533e+00       3.735332e-14       1.364511e+00       1.112039e+00       1.814553e+00
        2583       9.795781e+00       3.814460e-08       5.635028e+00       1.376404e-14       7.628084e-15       9.790010e-15       2.154933e+00       2.209324e+00
        2584       8.008655e+00       2.709944e-05       4.622932e+00       2.959000e-02       6.286161e-03       1.864570e-02       4.425231e-01       2.478917e+00
        2585       1.154483e+01       8.379105e-02       6.552393e+00       7.774084e-01       7.774022e-01       7.774057e-01       1.998150e+00       1.971335e+00
        2586       1.063595e+01       1.297836e-03       6.140669e+00       5.735581e-03       1.226570e-03       3.287479e-03       2.057276e+00       1.938406e+00
        2587       1.060183e+01       5.732204e-02       5.979380e+00       9.024347e-01       2.762723e-01       6.027724e-01       2.782156e+00       2.150558e+00
        2588       1.509683e+01       5.353223e-02       8.652239e+00       1.519379e+00       7.078490e-01       1.021860e+00       6.828257e-01       1.878962e+00
        2589       1.128843e+01       1.406666e-08       6.496277e+00       2.025250e-08       1.311537e-08       1.549441e-08       3.337819e+00       2.452075e+00
        2590       9.174882e+00       3.654958e-08       5.274313e+00       1.061198e-14       5.666117e-15       7.806931e-15       3.650340e+00       2.376989e+00
        2591       7.487618e+00       2.338953e-01       4.207255e+00       3.529345e+00       4.838406e-14       1.176448e+00       9.421515e-01       1.811551e+00
        2592       9.324629e+00       2.976972e-08       5.220764e+00       9.241959e-01       5.982273e-01       7.274223e-01       2.604667e+00       2.212108e+00
        2593       8.103178e+00       8.581666e-05       4.678316e+00       9.930365e-04       2.613390e-04       5.377110e-04       4.381576e-01       2.485481e+00
        2594       1.014489e+01       2.114026e-07       5.857155e+00       1.891962e-01       1.891962e-01       1.891962e-01       2.071820e+00       2.046560e+00
        2595       1.149116e+01       4.689918e-03       6.436198e+00       2.754176e-01       9.265259e-02       1.987555e-01       3.025142e+00       2.084049e+00
        2596       8.094805e+00       4.779348e-05       4.673109e+00       1.400987e-02       5.615129e-03       8.899192e-03       4.386104e-01       2.475188e+00
        2597       1.126099e+01       1.081118e-06       6.394570e+00       1.650858e-01       1.498281e-01       1.599867e-01       3.040080e+00       2.439257e+00
        2598       8.100438e+00       1.454772e-04       4.676013e+00       1.526995e-02       8.268838e-03       1.289938e-02       4.382786e-01       2.479126e+00
        2599       8.801843e+00       1.659016e-08       4.946447e+00       3.240563e-02       3.240561e-02       3.240562e-02       2.535341e+00       2.284817e+00
        2600       8.103283e+00       2.319677e-04       4.678321e+00       4.290962e-03       6.771387e-04       2.478430e-03       4.381510e-01       2.485032e+00
        2601       1.005349e+01       3.715483e-08       5.740968e+00       1.283604e-01       5.505201e-02       9.804067e-02       2.854402e+00       2.417024e+00
        2602       8.097380e+00       3.631528e-03       4.671993e+00       6.835098e-02       2.107834e-02       4.071067e-02       4.387836e-01       2.451777e+00
        2603       8.783232e+00       1.781652e-07       5.071001e+00       1.764567e-01       1.764567e-01       1.764567e-01       3.366326e+00       2.184759e+00
        2604       1.107464e+01       1.317614e-07       6.393946e+00       4.658685e-07       2.800152e-15       1.552895e-07       3.399340e+00       2.074298e+00
        2605       1.116784e+01       8.455796e-08       6.408605e+00       6.765823e-02       3.587772e-03       4.630136e-02       3.135824e+00       2.710757e+00
        2606       1.159773e+01       3.037728e-03       6.515651e+00       2.149860e-01       5.598792e-02       1.499397e-01       3.086760e+00       2.081377e+00
        2607       1.099646e+01       7.375108e-07       6.242142e+00       1.150819e-01       1.131522e-01       1.138019e-01       2.944661e+00       2.435982e+00
        2608       1.163313e+01       3.043510e-03       6.533994e+00       2.302912e-01       7.199551e-02       1.609267e-01       3.107278e+00       2.080219e+00
        2609       1.100077e+01       7.360060e-07       6.244693e+00       1.150320e-01       1.127555e-01       1.135207e-01       2.946012e+00       2.436384e+00
        2610       8.521156e+00       2.288565e-07       4.919692e+00       7.809391e-01       7.809391e-01       7.809391e-01       1.089579e+00       1.834380e+00
        2611       1.005023e+01       1.277806e-07       5.675096e+00       1.077768e-06       1.122631e-14       3.592560e-07       2.161306e+00       1.999323e+00
        2612       8.105089e+00       4.847052e-03       4.675782e+00       1.238764e-01       2.226683e-02       6.655390e-02       4.359228e-01       2.444625e+00
        2613       1.023867e+01       1.980318e-08       5.903135e+00       3.126779e-01       3.126779e-01       3.126779e-01       2.155313e+00       2.215095e+00
        2614       6.210085e+00       4.257112e-07       3.585394e+00       1.013660e+00       1.013660e+00       1.013660e+00       3.223674e-01       1.770683e+00
        2615       1.056042e+01       4.361130e-08       6.023813e+00       1.192210e-01       8.331534e-02       9.950793e-02       2.972708e+00       2.438347e+00
        2616       9.993294e+00       4.412289e-02       5.553392e+00       1.225779e+00       2.571980e-01       8.208397e-01       2.166590e+00       2.048083e+00
        2617       1.065571e+01       1.213521e-02       6.138649e+00       1.980184e-01       1.980177e-01       1.980181e-01       2.635606e+00       2.131778e+00
        2618       1.026760e+01       1.903796e-04       5.928003e+00       1.493642e-03       1.481098e-04       6.270852e-04       2.758030e+00       2.006360e+00
        2619       8.570139e+00       3.060067e-05       4.833520e+00       3.698375e-01       3.322625e-01       3.511307e-01       4.202452e-01       2.174269e+00
        2620       1.026761e+01       1.827281e-04       5.928006e+00       1.431422e-03       1.330447e-04       5.929826e-04       2.758031e+00       2.006366e+00
        2621       1.343303e+01       6.920191e-08       7.535685e+00       4.331485e+00       1.889143e-02       2.893954e+00       5.159107e-01       1.970214e+00
        2622       1.110028e+01       5.953205e-08       5.920339e+00       2.228898e-01       1.495876e-01       1.873369e-01       2.623560e+00       2.204522e+00
        2623       1.786494e+01       1.550070e-07       1.019052e+01       1.603322e-01       1.591174e-01       1.599270e-01       1.456726e+00       2.253677e+00
        2624       1.541739e+01       6.120481e-02       8.830819e+00       1.496029e+00       6.901847e-01       1.015844e+00       6.639155e-01       1.877671e+00
        2625       1.041343e+01       3.291840e-09       6.009781e+00       2.138018e-08       1.133908e-08       1.468612e-08       2.968784e+00       2.423509e+00
        2626       1.525027e+01       3.085974e-08       8.804745e+00       5.180661e-01       5.180661e-01       5.180661e-01       2.835395e-01       1.915842e+00
        2627       1.195033e+01       4.747141e-02       6.866569e+00       9.637958e-01       6.367044e-01       7.882879e-01       8.686045e-01       1.927642e+00
        2628       1.007129e+01       1.763313e-08       5.639635e+00       5.834426e-01       5.469520e-01       5.615490e-01       2.125845e+00       2.146314e+00
        2629       1.049336e+01       3.872058e-09       5.955614e+00       5.782765e-01       8.425723e-03       3.883262e-01       2.778559e+00       2.394993e+00
        2630       1.467607e+01       1.577220e-01       8.233188e+00       1.367737e+00       1.367727e+00       1.367731e+00       1.869716e+00       1.930954e+00
        2631       1.008513e+01       6.587224e-08       5.300408e+00       5.437634e-01       5.437056e-01       5.437249e-01       2.579480e+00       2.143222e+00
        2632       8.566945e+00       6.540286e-06       4.831471e+00       3.800822e-01       3.196674e-01       3.498806e-01       4.208169e-01       2.171809e+00
        2633       1.208931e+01       1.147074e-07       6.533656e+00       9.307870e-01       2.597776e-01       6.874604e-01       1.976189e+00       1.965553e+00
        2634       8.850125e+00       1.434484e-01       4.932709e+00       1.129309e+00       4.059209e-01       7.253510e-01       2.430405e+00       1.877040e+00
        2635       8.125408e+00       1.208136e-06       4.691196e+00       1.836295e-02       7.651130e-03       1.369825e-02       4.369475e-01       2.478404e+00
        2636       8.104361e+00       7.570421e-05       4.679018e+00       1.099552e-03       5.817346e-04       7.484234e-04       4.380962e-01       2.484968e+00
        2637       1.563002e+01       4.975140e-08       9.023999e+00       7.466816e-01       7.466816e-01       7.466816e-01       1.233777e+00       1.966410e+00
        2638       8.089381e+00       1.861514e-03       4.668122e+00       1.666885e-02       1.173049e-02       1.384400e-02       4.389750e-01       2.474521e+00
        2639       1.026766e+01       7.160452e-08       5.928034e+00       3.343668e-07       4.647264e-15       1.114556e-07       2.758042e+00       2.006457e+00
        2640       1.067496e+01       2.357209e-07       6.125873e+00       6.319456e-02       2.676988e-03       4.302199e-02       2.971708e+00       2.636505e+00
        2641       1.179711e+01       2.460093e-06       6.599791e+00       3.412854e+00       2.986051e+00       3.199452e+00       3.369113e-01       2.111981e+00
        2642       1.067564e+01       2.453120e-07       6.126251e+00       6.266362e-02       2.670058e-03       4.266572e-02       2.971936e+00       2.636766e+00
        2643       1.034083e+01       1.127647e-07       5.885646e+00       4.271829e-07       1.350086e-14       1.423943e-07       3.551447e+00       2.133085e+00
        2644       1.052197e+01       5.749669e-05       5.914832e+00       2.665305e+00       5.580375e-01       1.755117e+00       1.477707e-01       1.937685e+00
        2645       8.288398e+00       5.292218e-02       4.773529e+00       3.157048e-01       1.838576e-02       1.372523e-01       4.661948e-01       2.182058e+00
        2646       9.402003e+00       4.428420e-08       5.428249e+00       6.742003e-01       6.742003e-01       6.742003e-01       1.925276e-01       1.898112e+00
        2647       9.947929e+00       6.754434e-06       5.743019e+00       3.583420e-08       2.996714e-08       3.224906e-08       2.682679e+00       2.292856e+00
        2648       1.032958e+01       3.368148e-04       5.062115e+00       2.185263e+00       2.181146e+00       2.182982e+00       2.208125e+00       1.888220e+00
        2649       1.005407e+01       3.729148e-08       5.741337e+00       1.286318e-01       5.496702e-02       9.825085e-02       2.854490e+00       2.417079e+00
        2650       7.137510e-01       1.501117e-08       3.568115e-01       5.129144e+00       2.086225e-15       1.450525e+00       5.016078e-01       6.724548e-01
        2651       1.331930e+01       1.916626e-01       7.513634e+00       1.484601e+01       1.571876e+00       4.341759e+00       3.539489e+00       4.069815e-01
        2652       1.318736e+01       1.423044e-01       7.455426e+00       1.526401e+01       1.582183e+00       4.343445e+00       3.537240e+00       4.014872e-01
        2653       1.295962e+01       1.512523e-01       7.355459e+00       1.667181e+01       1.570688e+00       4.707602e+00       3.544413e+00       3.962305e-01
        2654       7.312486e-01       1.238357e-08       3.622433e-01       4.950491e+00       1.041600e-15       1.510132e+00       5.071559e-01       6.806113e-01
        2655       1.463685e+00       4.038588e-02       8.378561e-01       2.432221e+00       2.913175e-01       8.727814e-01       3.753922e-01       6.244870e-01
        2656       4.888805e-01       1.231205e-08       2.822553e-01       2.025380e+00       8.001107e-15       9.009050e-01       5.210041e-01       8.258113e-01
        2657       1.497629e+00       4.397482e-02       8.563711e-01       2.497355e+00       2.880242e-01       8.780944e-01       3.778157e-01       6.205038e-01
        2658       1.354278e+00       4.046231e-02       7.788342e-01       2.315599e+00       5.057844e-01       9.657848e-01       3.519437e-01       6.281977e-01
        2659       4.577633e-01       2.386121e-08       2.642897e-01       1.695649e+00       3.037690e-15       8.605252e-01       5.412045e-01       8.859541e-01
        2660       1.223128e+01       9.434476e-07       7.058451e+00       1.380258e-13       3.537177e-14       8.405937e-14       2.804845e+00       1.871675e+00
        2661       1.254444e+01       2.139676e-08       7.173420e+00       5.628183e-02       3.736282e-08       4.221136e-02       3.794457e+00       2.358446e+00
        2662       1.217287e+01       3.715046e-07       7.022503e+00       3.681444e-14       7.984593e-15       2.212588e-14       2.731570e+00       1.885307e+00
        2663       1.636932e+00       2.279455e-08       9.161900e-01       3.135466e-01       1.135655e-07       2.351599e-01       2.674476e+00       2.501821e+00
        2664       1.228272e+01       5.458884e-07       7.074077e+00       3.265760e-14       9.959297e-15       1.766195e-14       2.759153e+00       1.874836e+00
        2665       1.267314e+01       6.323850e-08       7.193248e+00       1.165794e+00       8.283024e-08       8.743452e-01       3.450671e+00       2.021894e+00
        2666       1.228699e+01       4.680921e-07       7.076804e+00       7.261049e-14       1.927865e-14       4.112143e-14       2.763841e+00       1.873911e+00
        2667       1.228699e+01       4.680921e-07       7.076804e+00       7.261049e-14       1.927865e-14       4.112143e-14       2.763841e+00       1.873911e+00
        2668       1.285974e+01       6.170401e-08       7.384855e+00       1.023652e-01       4.225117e-08       7.677388e-02       3.419649e+00       2.271763e+00
        2669       1.284030e+01       2.681934e-08       7.371249e+00       3.314380e-05       1.411850e-08       2.485082e-05       3.442774e+00       2.326588e+00
        2670       1.328855e+01       4.986416e-02       7.669091e+00       1.700297e+00       7.510410e-03       1.278052e+00       2.709937e+00       1.181347e+00
        2671       8.470629e+00       6.396160e-09       4.108631e+00       1.891752e+00       2.043296e-14       1.214848e+00       1.520294e+00       1.739583e+00
        2672       1.328775e+01       4.721576e-02       7.668941e+00       1.724172e+00       1.958327e-01       1.299374e+00       2.708900e+00       1.157180e+00
        2673       1.328893e+01       5.188241e-02       7.669707e+00       1.700016e+00       3.480270e-02       1.280525e+00       2.710295e+00       1.182730e+00
        2674       9.040468e+00       4.331762e-09       4.388367e+00       2.209479e+00       2.052242e-12       1.391246e+00       1.686857e+00       1.762119e+00
        2675       5.927720e+00       7.671408e-02       3.262853e+00       1.699490e+01       1.973559e+00       4.479964e+00       1.713253e+00       7.825080e-01
        2676       5.920198e+00       7.564744e-02       3.259063e+00       1.698618e+01       1.964125e+00       4.481588e+00       1.713421e+00       7.823349e-01
        2677       5.026526e-01       6.278536e-02       2.932665e-01       2.502860e+00       4.970608e-15       6.421998e-01       6.168632e-01       9.324781e-01
        2678       5.976764e-01       8.639322e-02       3.215857e-01       6.491431e+00       2.209847e-14       8.225455e-01       6.098266e-01       1.048184e+00
        2679       5.925182e+00       7.627283e-02       3.261372e+00       1.698948e+01       1.969751e+00       4.480455e+00       1.713263e+00       7.822875e-01
        2680       8.874537e+00       1.004688e-07       4.083871e+00       1.338200e-15       1.321306e-15       1.329753e-15       2.278892e+00       2.321327e+00
