# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
         205       9.582629e+00       5.851029e-03       5.381716e+00       1.581485e+00       8.301332e-01       1.198543e+00       1.070661e+01       1.468936e+00
         206       8.894700e+00       4.035123e-08       4.911392e+00       3.826600e+00       2.149045e-14       1.981505e+00       3.735108e+00       1.308128e+00
         207       5.455365e+00       9.268025e-08       2.776242e+00       8.344722e+00       5.321241e-14       3.469738e+00       5.733475e+00       1.315104e+00
         208       9.578260e+00       1.069149e-03       5.381378e+00       1.546852e+00       8.388066e-01       1.191137e+00       1.070706e+01       1.469514e+00
         209       9.577725e+00       1.130884e-03       5.381786e+00       1.554708e+00       8.437050e-01       1.191872e+00       1.070698e+01       1.469453e+00
         210       1.947254e+01       1.201630e-03       1.056544e+01       8.157464e-01       8.014454e-01       8.065984e-01       7.267032e+00       2.459375e+00
         211       1.908609e+01       7.810564e-02       1.098059e+01       4.616029e-01       2.487648e-01       3.415373e-01       7.341740e+00       2.508607e+00
         212       1.722068e+01       2.454699e-07       8.366538e+00       8.807223e-14       5.539827e-14       7.384615e-14       5.993974e+00       1.945507e+00
         213       4.306256e+01       1.785894e-06       1.693479e+01       2.897617e-03       3.987825e-07       1.931744e-03       6.828727e+00       2.083770e+00
         214       1.653855e+01       5.791082e-02       9.421764e+00       1.198328e-01       3.835414e-02       8.451168e-02       6.889243e+00       2.305078e+00
         215       1.921090e+01       4.731866e-02       1.104912e+01       3.825177e-01       7.862593e-02       2.560683e-01       7.356220e+00       2.539238e+00
         216       1.977100e+01       1.796498e-01       1.129889e+01       6.183855e-02       2.537929e-03       4.133009e-02       7.406512e+00       2.571803e+00
         217       1.979522e+01       6.183356e-04       1.129478e+01       1.486899e-02       3.556360e-08       9.912665e-03       7.405493e+00       2.567698e+00
         218       1.980566e+01       1.817634e-01       1.129540e+01       2.721561e-02       8.217160e-04       1.828082e-02       7.406626e+00       2.581872e+00
         219       1.654782e+01       5.648391e-02       9.463820e+00       2.285969e-02       1.283670e-02       1.766952e-02       6.880106e+00       2.318908e+00
         220       1.972203e+01       1.050289e-02       1.130612e+01       1.395880e-01       4.344894e-02       9.417940e-02       7.407292e+00       2.564573e+00
         221       1.974970e+01       1.710075e-01       1.129640e+01       2.999310e-03       1.859274e-03       2.328482e-03       7.405798e+00       2.568995e+00
         222       2.013405e+01       1.312817e-03       1.090968e+01       2.961045e-02       2.631576e-02       2.749240e-02       7.325909e+00       2.524755e+00
         223       1.310621e+01       3.483567e-02       7.372608e+00       1.786128e-01       9.440297e-02       1.224729e-01       6.764931e+00       2.123277e+00
         224       1.909162e+01       2.143959e-08       9.007982e+00       7.110862e-03       8.082617e-14       4.740575e-03       6.418546e+00       2.055511e+00
         225       1.971667e+01       1.289555e-01       1.129239e+01       2.087404e-02       1.518696e-02       1.779628e-02       7.405081e+00       2.569127e+00
         226       1.976413e+01       1.054711e-01       1.129730e+01       9.374162e-03       5.973658e-03       7.631297e-03       7.406034e+00       2.593265e+00
         227       1.650546e+01       5.377500e-02       9.037606e+00       2.183903e-01       1.265334e-01       1.795958e-01       6.816087e+00       2.382796e+00
         228       1.976895e+01       1.057177e-01       1.130514e+01       3.616289e-02       1.504420e-02       2.738711e-02       7.407133e+00       2.589968e+00
         229       1.636411e+01       3.920764e-07       8.110674e+00       1.126777e+01       1.126777e+01       1.126777e+01       6.010200e+00       1.947576e+00
         230       3.533751e+01       3.072008e-09       1.666202e+01       3.385672e-02       1.124919e-12       2.257115e-02       1.392144e+01       1.751295e+00
         231       2.121012e+01       7.962902e-05       9.688439e+00       1.850195e+01       1.849982e+01       1.850060e+01       6.597872e+00       1.762645e+00
         232       1.707836e+01       5.527594e-02       9.702478e+00       3.639444e+00       1.871865e+00       2.461058e+00       6.985291e+00       2.163980e+00
         233       1.974965e+01       1.709003e-01       1.129605e+01       8.831706e-03       6.939435e-04       6.061334e-03       7.405785e+00       2.568354e+00
         234       2.189822e+01       1.521504e-04       9.528719e+00       1.659645e+01       1.659435e+01       1.659515e+01       6.542102e+00       1.754935e+00
         235       1.952889e+01       1.699894e-01       1.116027e+01       2.027909e-01       8.500296e-02       1.491624e-01       7.379435e+00       2.557422e+00
         236       2.003035e+01       2.674307e-02       1.137079e+01       3.795991e-02       1.988496e-07       2.530661e-02       7.417037e+00       2.566271e+00
         237       1.864850e+01       2.742932e-04       1.070990e+01       9.383904e-01       9.369719e-01       9.378667e-01       6.706583e+00       2.152973e+00
         238       1.907709e+01       2.170882e-01       8.312695e+00       5.691122e+00       2.155130e+00       4.512458e+00       6.315896e+00       2.027021e+00
         239       1.655063e+01       6.111137e-02       9.462863e+00       5.934690e-03       3.445329e-03       4.789022e-03       6.881064e+00       2.321453e+00
         240       1.975995e+01       1.987797e-03       1.129771e+01       8.078611e-03       3.445844e-03       5.583863e-03       7.406068e+00       2.568470e+00
         241       1.970359e+01       1.693008e-01       1.126960e+01       4.760889e-02       1.883793e-02       3.310213e-02       7.400960e+00       2.565435e+00
         242       1.951451e+01       4.807834e-02       1.114542e+01       2.863786e-02       1.410574e-07       1.909191e-02       7.373127e+00       2.564573e+00
         243       1.648358e+01       1.964421e-04       9.367626e+00       8.334451e-01       8.320189e-01       8.328580e-01       6.779823e+00       2.147512e+00
         244       1.983128e+01       5.915263e-04       1.079535e+01       5.452811e-03       2.310471e-03       3.650762e-03       7.306757e+00       2.537447e+00
         245       1.974032e+01       1.118485e-01       1.129883e+01       7.918857e-02       3.473496e-02       6.130286e-02       7.406808e+00       2.588884e+00
         246       5.336619e+01       0.000000e+00       2.515706e+01       1.125543e-02       1.371849e-13       7.503621e-03       9.138857e+00       1.872636e+00
         247       1.632150e+01       2.153120e-02       9.233370e+00       5.101925e-02       2.613835e-02       3.449354e-02       6.860780e+00       2.309959e+00
         248       1.617928e+01       1.900436e-04       9.000717e+00       1.598920e+00       1.487783e+00       1.561427e+00       6.854746e+00       2.240013e+00
         249       1.972241e+01       1.269112e-01       1.129514e+01       8.360272e-03       3.483969e-03       5.642649e-03       7.405665e+00       2.569300e+00
         250       1.239018e+00       4.859094e-02       7.057426e-01       4.140692e+00       1.870217e-01       1.470017e+00       8.334082e-01       5.823722e-01
         251       1.264204e+00       4.944712e-02       7.175958e-01       3.831384e+00       2.149834e-01       1.471050e+00       8.308325e-01       5.673427e-01
         252       2.921618e-01       5.122081e-06       1.217757e-01       2.643474e+00       2.095225e-01       7.055717e-01       1.100991e+00       6.336300e-01
         253       2.298880e-01       1.026751e-06       1.201782e-01       3.870757e+00       1.670599e-01       6.672774e-01       1.110936e+00       6.892101e-01
         254       1.203643e+00       3.800403e-02       6.837634e-01       4.223423e+00       1.434184e-01       1.460437e+00       8.361097e-01       5.931959e-01
         255       1.874142e+00       1.123213e-08       1.078430e+00       5.144032e-01       1.022091e-01       3.628611e-01       4.928727e-02       9.673814e-01
         256       6.909509e+00       1.070615e-01       3.861839e+00       3.286158e+00       2.685935e+00       3.074139e+00       4.645566e-01       7.096193e-01
         257       4.488168e-01       7.116332e-09       2.397721e-01       3.677373e-01       1.449166e-04       2.491312e-01       3.314883e-02       1.194713e+00
         258       6.834137e+00       2.126438e-02       3.777863e+00       3.482697e+00       1.240933e-01       2.237069e+00       4.638463e-01       7.050101e-01
         259       2.752206e+00       6.344862e-09       1.584271e+00       2.572018e-01       2.099450e-01       2.378288e-01       4.334337e-02       1.114214e+00
         260       6.820313e+00       1.540376e-02       3.778813e+00       3.345329e+00       1.489362e-01       2.188374e+00       4.642476e-01       7.100755e-01
         261       3.117790e+00       4.767466e-09       1.783183e+00       4.799560e-01       2.480163e-04       3.428340e-01       2.362574e-02       1.083828e+00
         262       1.150425e+00       1.483735e-08       6.561203e-01       3.168214e-01       1.281908e-01       2.527210e-01       9.559165e-03       9.776562e-01
         263       6.907234e+00       1.069569e-01       3.861071e+00       3.290218e+00       2.680897e+00       3.072166e+00       4.644814e-01       7.095617e-01
         264       6.906359e+00       1.073053e-01       3.860052e+00       3.303281e+00       2.686404e+00       3.079447e+00       4.645241e-01       7.092987e-01
         265       2.928190e+00       4.548241e-09       1.685915e+00       2.285388e-01       5.713062e-16       1.017781e-01       3.355999e-02       1.016968e+00
         266       2.016364e+00       5.143448e-09       1.160657e+00       2.601055e-01       1.520833e-01       2.139125e-01       2.819566e-02       1.113566e+00
         267       6.852095e+00       1.840301e-02       3.782052e+00       3.410031e+00       1.041416e-01       2.255354e+00       4.636352e-01       7.091405e-01
         268       2.752948e+00       6.346364e-09       1.584662e+00       2.589123e-01       2.099262e-01       2.381416e-01       4.360071e-02       1.114120e+00
         269       5.539979e-01       5.441133e-09       3.052103e-01       1.482106e-01       5.894068e-16       8.516624e-02       1.970214e-02       1.041266e+00
         270       1.627137e+00       6.013828e-02       8.737119e-01       2.938303e+00       7.975054e-01       1.806341e+00       1.966942e-01       7.068938e-01
         271       1.704741e+00       6.195068e-02       9.133784e-01       3.034116e+00       8.047468e-01       1.809573e+00       1.966553e-01       7.066201e-01
         272       1.713449e+00       6.139945e-02       9.184252e-01       3.165432e+00       6.826730e-01       1.830510e+00       1.950530e-01       7.012432e-01
